Module,Pattern,Role,Signal
ibex_id_stage,Availability,payload,lsu_resp_valid_i
ibex_id_stage,Availability,payload,multdiv_ready_id_o
ibex_id_stage,Availability,payload,perf_div_wait_o
ibex_id_stage,Availability,payload,perf_dside_wait_o
ibex_id_stage,Availability,payload,perf_mul_wait_o
ibex_id_stage,Availability,payload,ready_wb_i
ibex_id_stage,Covert,trigger,alu_operand_a_ex_o
ibex_id_stage,Covert,trigger,alu_operand_b_ex_o
ibex_id_stage,Covert,trigger,bt_a_operand_o
ibex_id_stage,Covert,trigger,bt_b_operand_o
ibex_id_stage,Covert,trigger,csr_access_o
ibex_id_stage,Covert,trigger,data_ind_timing_i
ibex_id_stage,Covert,trigger,expecting_load_resp_o
ibex_id_stage,Covert,trigger,instr_fetch_err_i
ibex_id_stage,Covert,trigger,instr_fetch_err_plus2_i
ibex_id_stage,Covert,trigger,lsu_load_err_i
ibex_id_stage,Covert,trigger,lsu_load_resp_intg_err_i
ibex_id_stage,Covert,trigger,multdiv_operand_a_ex_o
ibex_id_stage,Covert,trigger,multdiv_operand_b_ex_o
ibex_id_stage,Covert,trigger,outstanding_load_wb_i
ibex_id_stage,Covert,payload,ctrl_busy_o
ibex_id_stage,Covert,payload,data_ind_timing_i
ibex_id_stage,Covert,payload,ex_valid_i
ibex_id_stage,Covert,payload,id_in_ready_o
ibex_id_stage,Covert,payload,instr_valid_clear_o
ibex_id_stage,Covert,payload,instr_valid_i
ibex_id_stage,Covert,payload,lsu_resp_valid_i
ibex_id_stage,Covert,payload,multdiv_ready_id_o
ibex_id_stage,Covert,payload,perf_div_wait_o
ibex_id_stage,Covert,payload,perf_dside_wait_o
ibex_id_stage,Covert,payload,perf_mul_wait_o
ibex_id_stage,Covert,payload,ready_wb_i
ibex_id_stage,Covert,payload,result_ex_i
ibex_id_stage,DoS,trigger,csr_op_en_o
ibex_id_stage,DoS,trigger,debug_req_i
ibex_id_stage,DoS,trigger,div_en_ex_o
ibex_id_stage,DoS,trigger,en_wb_o
ibex_id_stage,DoS,trigger,ex_valid_i
ibex_id_stage,DoS,trigger,id_in_ready_o
ibex_id_stage,DoS,trigger,imd_val_we_ex_i
ibex_id_stage,DoS,trigger,instr_req_o
ibex_id_stage,DoS,trigger,instr_valid_clear_o
ibex_id_stage,DoS,trigger,instr_valid_i
ibex_id_stage,DoS,trigger,lsu_addr_incr_req_i
ibex_id_stage,DoS,trigger,lsu_req_done_i
ibex_id_stage,DoS,trigger,lsu_req_o
ibex_id_stage,DoS,trigger,lsu_resp_valid_i
ibex_id_stage,DoS,trigger,lsu_we_o
ibex_id_stage,DoS,trigger,mult_en_ex_o
ibex_id_stage,DoS,trigger,multdiv_ready_id_o
ibex_id_stage,DoS,trigger,ready_wb_i
ibex_id_stage,DoS,trigger,rf_we_id_o
ibex_id_stage,DoS,trigger,trigger_match_i
ibex_id_stage,DoS,payload,csr_op_en_o
ibex_id_stage,DoS,payload,debug_req_i
ibex_id_stage,DoS,payload,div_en_ex_o
ibex_id_stage,DoS,payload,en_wb_o
ibex_id_stage,DoS,payload,ex_valid_i
ibex_id_stage,DoS,payload,id_in_ready_o
ibex_id_stage,DoS,payload,imd_val_we_ex_i
ibex_id_stage,DoS,payload,instr_id_done_o
ibex_id_stage,DoS,payload,instr_req_o
ibex_id_stage,DoS,payload,instr_valid_clear_o
ibex_id_stage,DoS,payload,instr_valid_i
ibex_id_stage,DoS,payload,lsu_addr_incr_req_i
ibex_id_stage,DoS,payload,lsu_req_done_i
ibex_id_stage,DoS,payload,lsu_req_o
ibex_id_stage,DoS,payload,lsu_resp_valid_i
ibex_id_stage,DoS,payload,lsu_we_o
ibex_id_stage,DoS,payload,mult_en_ex_o
ibex_id_stage,DoS,payload,multdiv_ready_id_o
ibex_id_stage,DoS,payload,ready_wb_i
ibex_id_stage,DoS,payload,rf_we_id_o
ibex_id_stage,Integrity,trigger,alu_operator_ex_o
ibex_id_stage,Integrity,trigger,csr_addr_o
ibex_id_stage,Integrity,trigger,csr_op_en_o
ibex_id_stage,Integrity,trigger,csr_op_o
ibex_id_stage,Integrity,trigger,data_ind_timing_i
ibex_id_stage,Integrity,trigger,div_sel_ex_o
ibex_id_stage,Integrity,trigger,ibex_pkg::alu_op_e
ibex_id_stage,Integrity,trigger,ibex_pkg::csr_op_e
ibex_id_stage,Integrity,trigger,ibex_pkg::exc_pc_sel_e
ibex_id_stage,Integrity,trigger,ibex_pkg::md_op_e
ibex_id_stage,Integrity,trigger,ibex_pkg::pc_sel_e
ibex_id_stage,Integrity,trigger,lsu_addr_incr_req_i
ibex_id_stage,Integrity,trigger,lsu_addr_last_i
ibex_id_stage,Integrity,trigger,mult_sel_ex_o
ibex_id_stage,Integrity,trigger,multdiv_operator_ex_o
ibex_id_stage,Integrity,trigger,nt_branch_addr_o
ibex_id_stage,Integrity,payload,csr_rdata_i
ibex_id_stage,Integrity,payload,data_ind_timing_i
ibex_id_stage,Integrity,payload,expecting_store_resp_o
ibex_id_stage,Integrity,payload,instr_rdata_alu_i
ibex_id_stage,Integrity,payload,instr_rdata_c_i
ibex_id_stage,Integrity,payload,instr_rdata_i
ibex_id_stage,Integrity,payload,lsu_store_err_i
ibex_id_stage,Integrity,payload,lsu_store_resp_intg_err_i
ibex_id_stage,Integrity,payload,lsu_wdata_o
ibex_id_stage,Integrity,payload,outstanding_store_wb_i
ibex_id_stage,Integrity,payload,result_ex_i
ibex_id_stage,Integrity,payload,rf_rdata_a_i
ibex_id_stage,Integrity,payload,rf_rdata_b_i
ibex_id_stage,Integrity,payload,rf_wdata_fwd_wb_i
ibex_id_stage,Integrity,payload,rf_wdata_id_o
ibex_id_stage,Integrity,payload,rf_write_wb_i
ibex_id_stage,Leak,trigger,csr_access_o
ibex_id_stage,Leak,trigger,csr_addr_o
ibex_id_stage,Leak,trigger,csr_mstatus_mie_i
ibex_id_stage,Leak,trigger,csr_mstatus_tw_i
ibex_id_stage,Leak,trigger,csr_mtval_o
ibex_id_stage,Leak,trigger,csr_op_en_o
ibex_id_stage,Leak,trigger,csr_op_o
ibex_id_stage,Leak,trigger,csr_rdata_i
ibex_id_stage,Leak,trigger,csr_restore_dret_id_o
ibex_id_stage,Leak,trigger,csr_restore_mret_id_o
ibex_id_stage,Leak,trigger,csr_save_cause_o
ibex_id_stage,Leak,trigger,csr_save_id_o
ibex_id_stage,Leak,trigger,csr_save_if_o
ibex_id_stage,Leak,trigger,csr_save_wb_o
ibex_id_stage,Leak,trigger,debug_cause_o
ibex_id_stage,Leak,trigger,debug_csr_save_o
ibex_id_stage,Leak,trigger,debug_ebreakm_i
ibex_id_stage,Leak,trigger,debug_ebreaku_i
ibex_id_stage,Leak,trigger,debug_mode_entering_o
ibex_id_stage,Leak,trigger,debug_mode_o
ibex_id_stage,Leak,trigger,debug_req_i
ibex_id_stage,Leak,trigger,debug_single_step_i
ibex_id_stage,Leak,trigger,illegal_csr_insn_i
ibex_id_stage,Leak,trigger,imd_val_we_ex_i
ibex_id_stage,Leak,trigger,lsu_we_o
ibex_id_stage,Leak,trigger,multdiv_signed_mode_ex_o
ibex_id_stage,Leak,trigger,nmi_mode_o
ibex_id_stage,Leak,trigger,priv_mode_i
ibex_id_stage,Leak,trigger,rf_we_id_o
ibex_id_stage,Leak,trigger,rf_write_wb_i
ibex_id_stage,Leak,payload,alu_operand_a_ex_o
ibex_id_stage,Leak,payload,alu_operand_b_ex_o
ibex_id_stage,Leak,payload,bt_a_operand_o
ibex_id_stage,Leak,payload,bt_b_operand_o
ibex_id_stage,Leak,payload,csr_access_o
ibex_id_stage,Leak,payload,csr_addr_o
ibex_id_stage,Leak,payload,csr_mstatus_mie_i
ibex_id_stage,Leak,payload,csr_mstatus_tw_i
ibex_id_stage,Leak,payload,csr_mtval_o
ibex_id_stage,Leak,payload,csr_op_en_o
ibex_id_stage,Leak,payload,csr_op_o
ibex_id_stage,Leak,payload,csr_rdata_i
ibex_id_stage,Leak,payload,csr_restore_dret_id_o
ibex_id_stage,Leak,payload,csr_restore_mret_id_o
ibex_id_stage,Leak,payload,csr_save_cause_o
ibex_id_stage,Leak,payload,csr_save_id_o
ibex_id_stage,Leak,payload,csr_save_if_o
ibex_id_stage,Leak,payload,csr_save_wb_o
ibex_id_stage,Leak,payload,data_ind_timing_i
ibex_id_stage,Leak,payload,debug_csr_save_o
ibex_id_stage,Leak,payload,illegal_csr_insn_i
ibex_id_stage,Leak,payload,instr_rdata_alu_i
ibex_id_stage,Leak,payload,instr_rdata_c_i
ibex_id_stage,Leak,payload,instr_rdata_i
ibex_id_stage,Leak,payload,lsu_addr_incr_req_i
ibex_id_stage,Leak,payload,lsu_addr_last_i
ibex_id_stage,Leak,payload,lsu_wdata_o
ibex_id_stage,Leak,payload,multdiv_operand_a_ex_o
ibex_id_stage,Leak,payload,multdiv_operand_b_ex_o
ibex_id_stage,Leak,payload,nt_branch_addr_o
ibex_id_stage,Leak,payload,result_ex_i
ibex_id_stage,Leak,payload,rf_rdata_a_i
ibex_id_stage,Leak,payload,rf_rdata_b_i
ibex_id_stage,Leak,payload,rf_wdata_fwd_wb_i
ibex_id_stage,Leak,payload,rf_wdata_id_o
ibex_id_stage,Privilege,trigger,csr_access_o
ibex_id_stage,Privilege,trigger,csr_addr_o
ibex_id_stage,Privilege,trigger,csr_mstatus_mie_i
ibex_id_stage,Privilege,trigger,csr_mstatus_tw_i
ibex_id_stage,Privilege,trigger,csr_mtval_o
ibex_id_stage,Privilege,trigger,csr_op_en_o
ibex_id_stage,Privilege,trigger,csr_op_o
ibex_id_stage,Privilege,trigger,csr_rdata_i
ibex_id_stage,Privilege,trigger,csr_restore_dret_id_o
ibex_id_stage,Privilege,trigger,csr_restore_mret_id_o
ibex_id_stage,Privilege,trigger,csr_save_cause_o
ibex_id_stage,Privilege,trigger,csr_save_id_o
ibex_id_stage,Privilege,trigger,csr_save_if_o
ibex_id_stage,Privilege,trigger,csr_save_wb_o
ibex_id_stage,Privilege,trigger,debug_csr_save_o
ibex_id_stage,Privilege,trigger,debug_mode_entering_o
ibex_id_stage,Privilege,trigger,debug_mode_o
ibex_id_stage,Privilege,trigger,illegal_csr_insn_i
ibex_id_stage,Privilege,trigger,imd_val_we_ex_i
ibex_id_stage,Privilege,trigger,lsu_addr_incr_req_i
ibex_id_stage,Privilege,trigger,lsu_addr_last_i
ibex_id_stage,Privilege,trigger,lsu_we_o
ibex_id_stage,Privilege,trigger,multdiv_signed_mode_ex_o
ibex_id_stage,Privilege,trigger,nmi_mode_o
ibex_id_stage,Privilege,trigger,nt_branch_addr_o
ibex_id_stage,Privilege,trigger,priv_mode_i
ibex_id_stage,Privilege,trigger,rf_we_id_o
ibex_id_stage,Privilege,trigger,rf_write_wb_i
ibex_id_stage,Privilege,payload,csr_mstatus_mie_i
ibex_id_stage,Privilege,payload,csr_mstatus_tw_i
ibex_id_stage,Privilege,payload,debug_mode_entering_o
ibex_id_stage,Privilege,payload,debug_mode_o
ibex_id_stage,Privilege,payload,ibex_pkg::priv_lvl_e
ibex_id_stage,Privilege,payload,multdiv_signed_mode_ex_o
ibex_id_stage,Privilege,payload,nmi_mode_o
ibex_id_stage,Privilege,payload,priv_mode_i
ibex_if_stage,Availability,trigger,ic_data_req_o
ibex_if_stage,Availability,trigger,ic_scr_key_req_o
ibex_if_stage,Availability,trigger,ic_scr_key_valid_i
ibex_if_stage,Availability,trigger,ic_tag_req_o
ibex_if_stage,Availability,trigger,instr_req_o
ibex_if_stage,Availability,trigger,instr_valid_clear_i
ibex_if_stage,Availability,trigger,instr_valid_id_o
ibex_if_stage,Availability,trigger,req_i
ibex_if_stage,Availability,payload,ic_scr_key_valid_i
ibex_if_stage,Availability,payload,id_in_ready_i
ibex_if_stage,Availability,payload,if_busy_o
ibex_if_stage,Availability,payload,instr_gnt_i
ibex_if_stage,Availability,payload,instr_valid_clear_i
ibex_if_stage,Availability,payload,instr_valid_id_o
ibex_if_stage,Covert,trigger,ic_data_addr_o
ibex_if_stage,Covert,trigger,ic_data_rdata_i
ibex_if_stage,Covert,trigger,ic_data_req_o
ibex_if_stage,Covert,trigger,ic_data_wdata_o
ibex_if_stage,Covert,trigger,ic_data_write_o
ibex_if_stage,Covert,trigger,ic_scr_key_req_o
ibex_if_stage,Covert,trigger,ic_scr_key_valid_i
ibex_if_stage,Covert,trigger,instr_fetch_err_o
ibex_if_stage,Covert,trigger,instr_fetch_err_plus2_o
ibex_if_stage,Covert,payload,ic_data_addr_o
ibex_if_stage,Covert,payload,ic_data_rdata_i
ibex_if_stage,Covert,payload,ic_data_req_o
ibex_if_stage,Covert,payload,ic_data_wdata_o
ibex_if_stage,Covert,payload,ic_data_write_o
ibex_if_stage,Covert,payload,ic_scr_key_valid_i
ibex_if_stage,Covert,payload,id_in_ready_i
ibex_if_stage,Covert,payload,if_busy_o
ibex_if_stage,Covert,payload,instr_valid_clear_i
ibex_if_stage,Covert,payload,instr_valid_id_o
ibex_if_stage,DoS,trigger,dummy_instr_en_i
ibex_if_stage,DoS,trigger,dummy_instr_seed_en_i
ibex_if_stage,DoS,trigger,ic_data_req_o
ibex_if_stage,DoS,trigger,ic_scr_key_req_o
ibex_if_stage,DoS,trigger,ic_scr_key_valid_i
ibex_if_stage,DoS,trigger,ic_tag_req_o
ibex_if_stage,DoS,trigger,icache_enable_i
ibex_if_stage,DoS,trigger,id_in_ready_i
ibex_if_stage,DoS,trigger,instr_req_o
ibex_if_stage,DoS,trigger,instr_valid_clear_i
ibex_if_stage,DoS,trigger,instr_valid_id_o
ibex_if_stage,DoS,trigger,req_i
ibex_if_stage,DoS,payload,dummy_instr_en_i
ibex_if_stage,DoS,payload,dummy_instr_seed_en_i
ibex_if_stage,DoS,payload,ic_data_req_o
ibex_if_stage,DoS,payload,ic_scr_key_req_o
ibex_if_stage,DoS,payload,ic_scr_key_valid_i
ibex_if_stage,DoS,payload,ic_tag_req_o
ibex_if_stage,DoS,payload,icache_enable_i
ibex_if_stage,DoS,payload,id_in_ready_i
ibex_if_stage,DoS,payload,instr_req_o
ibex_if_stage,DoS,payload,instr_valid_clear_i
ibex_if_stage,DoS,payload,instr_valid_id_o
ibex_if_stage,DoS,payload,req_i
ibex_if_stage,Integrity,trigger,boot_addr_i
ibex_if_stage,Integrity,trigger,exc_pc_sel_e
ibex_if_stage,Integrity,trigger,ic_data_addr_o
ibex_if_stage,Integrity,trigger,ic_data_rdata_i
ibex_if_stage,Integrity,trigger,ic_data_req_o
ibex_if_stage,Integrity,trigger,ic_data_wdata_o
ibex_if_stage,Integrity,trigger,ic_data_write_o
ibex_if_stage,Integrity,trigger,ic_tag_addr_o
ibex_if_stage,Integrity,trigger,instr_addr_o
ibex_if_stage,Integrity,trigger,nt_branch_addr_i
ibex_if_stage,Integrity,trigger,pc_sel_e
ibex_if_stage,Integrity,payload,ic_data_addr_o
ibex_if_stage,Integrity,payload,ic_data_rdata_i
ibex_if_stage,Integrity,payload,ic_data_req_o
ibex_if_stage,Integrity,payload,ic_data_wdata_o
ibex_if_stage,Integrity,payload,ic_data_write_o
ibex_if_stage,Integrity,payload,ic_tag_rdata_i
ibex_if_stage,Integrity,payload,ic_tag_wdata_o
ibex_if_stage,Integrity,payload,ic_tag_write_o
ibex_if_stage,Integrity,payload,instr_rdata_alu_id_o
ibex_if_stage,Integrity,payload,instr_rdata_c_id_o
ibex_if_stage,Integrity,payload,instr_rdata_i
ibex_if_stage,Integrity,payload,instr_rdata_id_o
ibex_if_stage,Leak,trigger,csr_depc_i
ibex_if_stage,Leak,trigger,csr_mepc_i
ibex_if_stage,Leak,trigger,csr_mtvec_i
ibex_if_stage,Leak,trigger,csr_mtvec_init_o
ibex_if_stage,Leak,trigger,ic_data_write_o
ibex_if_stage,Leak,trigger,ic_tag_write_o
ibex_if_stage,Leak,payload,boot_addr_i
ibex_if_stage,Leak,payload,csr_depc_i
ibex_if_stage,Leak,payload,csr_mepc_i
ibex_if_stage,Leak,payload,csr_mtvec_i
ibex_if_stage,Leak,payload,csr_mtvec_init_o
ibex_if_stage,Leak,payload,ic_data_addr_o
ibex_if_stage,Leak,payload,ic_data_rdata_i
ibex_if_stage,Leak,payload,ic_data_req_o
ibex_if_stage,Leak,payload,ic_data_wdata_o
ibex_if_stage,Leak,payload,ic_data_write_o
ibex_if_stage,Leak,payload,ic_tag_addr_o
ibex_if_stage,Leak,payload,ic_tag_rdata_i
ibex_if_stage,Leak,payload,ic_tag_wdata_o
ibex_if_stage,Leak,payload,instr_addr_o
ibex_if_stage,Leak,payload,instr_rdata_alu_id_o
ibex_if_stage,Leak,payload,instr_rdata_c_id_o
ibex_if_stage,Leak,payload,instr_rdata_i
ibex_if_stage,Leak,payload,instr_rdata_id_o
ibex_if_stage,Leak,payload,nt_branch_addr_i
ibex_if_stage,Privilege,trigger,boot_addr_i
ibex_if_stage,Privilege,trigger,csr_depc_i
ibex_if_stage,Privilege,trigger,csr_mepc_i
ibex_if_stage,Privilege,trigger,csr_mtvec_i
ibex_if_stage,Privilege,trigger,csr_mtvec_init_o
ibex_if_stage,Privilege,trigger,ic_data_addr_o
ibex_if_stage,Privilege,trigger,ic_data_write_o
ibex_if_stage,Privilege,trigger,ic_tag_addr_o
ibex_if_stage,Privilege,trigger,ic_tag_write_o
ibex_if_stage,Privilege,trigger,instr_addr_o
ibex_if_stage,Privilege,trigger,nt_branch_addr_i
ibex_if_stage,Privilege,payload,csr_mepc_i
ibex_if_stage,Privilege,payload,csr_mtvec_i
ibex_if_stage,Privilege,payload,csr_mtvec_init_o
ibex_load_store_unit,Availability,trigger,addr_incr_req_o
ibex_load_store_unit,Availability,trigger,data_req_o
ibex_load_store_unit,Availability,trigger,load_err_o
ibex_load_store_unit,Availability,trigger,load_resp_intg_err_o
ibex_load_store_unit,Availability,trigger,lsu_rdata_o
ibex_load_store_unit,Availability,trigger,lsu_rdata_valid_o
ibex_load_store_unit,Availability,trigger,lsu_req_done_o
ibex_load_store_unit,Availability,trigger,lsu_req_i
ibex_load_store_unit,Availability,trigger,lsu_resp_valid_o
ibex_load_store_unit,Availability,trigger,lsu_sign_ext_i
ibex_load_store_unit,Availability,trigger,lsu_type_i
ibex_load_store_unit,Availability,trigger,lsu_wdata_i
ibex_load_store_unit,Availability,trigger,lsu_we_i
ibex_load_store_unit,Availability,trigger,perf_load_o
ibex_load_store_unit,Availability,trigger,perf_store_o
ibex_load_store_unit,Availability,trigger,store_err_o
ibex_load_store_unit,Availability,trigger,store_resp_intg_err_o
ibex_load_store_unit,Availability,payload,busy_o
ibex_load_store_unit,Availability,payload,data_gnt_i
ibex_load_store_unit,Availability,payload,lsu_rdata_valid_o
ibex_load_store_unit,Availability,payload,lsu_req_done_o
ibex_load_store_unit,Availability,payload,lsu_resp_valid_o
ibex_load_store_unit,Covert,trigger,data_addr_o
ibex_load_store_unit,Covert,trigger,data_be_o
ibex_load_store_unit,Covert,trigger,data_bus_err_i
ibex_load_store_unit,Covert,trigger,data_gnt_i
ibex_load_store_unit,Covert,trigger,data_pmp_err_i
ibex_load_store_unit,Covert,trigger,data_rdata_i
ibex_load_store_unit,Covert,trigger,data_req_o
ibex_load_store_unit,Covert,trigger,data_rvalid_i
ibex_load_store_unit,Covert,trigger,data_wdata_o
ibex_load_store_unit,Covert,trigger,data_we_o
ibex_load_store_unit,Covert,trigger,load_err_o
ibex_load_store_unit,Covert,trigger,load_resp_intg_err_o
ibex_load_store_unit,Covert,trigger,perf_load_o
ibex_load_store_unit,Covert,payload,adder_result_ex_i
ibex_load_store_unit,Covert,payload,busy_o
ibex_load_store_unit,Covert,payload,data_addr_o
ibex_load_store_unit,Covert,payload,data_be_o
ibex_load_store_unit,Covert,payload,data_bus_err_i
ibex_load_store_unit,Covert,payload,data_gnt_i
ibex_load_store_unit,Covert,payload,data_pmp_err_i
ibex_load_store_unit,Covert,payload,data_rdata_i
ibex_load_store_unit,Covert,payload,data_req_o
ibex_load_store_unit,Covert,payload,data_rvalid_i
ibex_load_store_unit,Covert,payload,data_wdata_o
ibex_load_store_unit,Covert,payload,data_we_o
ibex_load_store_unit,Covert,payload,lsu_rdata_valid_o
ibex_load_store_unit,Covert,payload,lsu_resp_valid_o
ibex_load_store_unit,DoS,trigger,addr_incr_req_o
ibex_load_store_unit,DoS,trigger,data_req_o
ibex_load_store_unit,DoS,trigger,data_we_o
ibex_load_store_unit,DoS,trigger,lsu_rdata_valid_o
ibex_load_store_unit,DoS,trigger,lsu_req_done_o
ibex_load_store_unit,DoS,trigger,lsu_req_i
ibex_load_store_unit,DoS,trigger,lsu_resp_valid_o
ibex_load_store_unit,DoS,trigger,lsu_we_i
ibex_load_store_unit,DoS,payload,addr_incr_req_o
ibex_load_store_unit,DoS,payload,data_req_o
ibex_load_store_unit,DoS,payload,data_we_o
ibex_load_store_unit,DoS,payload,lsu_rdata_valid_o
ibex_load_store_unit,DoS,payload,lsu_req_done_o
ibex_load_store_unit,DoS,payload,lsu_req_i
ibex_load_store_unit,DoS,payload,lsu_resp_valid_o
ibex_load_store_unit,DoS,payload,lsu_we_i
ibex_load_store_unit,Integrity,trigger,addr_incr_req_o
ibex_load_store_unit,Integrity,trigger,addr_last_o
ibex_load_store_unit,Integrity,trigger,data_addr_o
ibex_load_store_unit,Integrity,trigger,data_be_o
ibex_load_store_unit,Integrity,trigger,data_bus_err_i
ibex_load_store_unit,Integrity,trigger,data_gnt_i
ibex_load_store_unit,Integrity,trigger,data_pmp_err_i
ibex_load_store_unit,Integrity,trigger,data_rdata_i
ibex_load_store_unit,Integrity,trigger,data_req_o
ibex_load_store_unit,Integrity,trigger,data_rvalid_i
ibex_load_store_unit,Integrity,trigger,data_wdata_o
ibex_load_store_unit,Integrity,trigger,data_we_o
ibex_load_store_unit,Integrity,payload,adder_result_ex_i
ibex_load_store_unit,Integrity,payload,data_addr_o
ibex_load_store_unit,Integrity,payload,data_be_o
ibex_load_store_unit,Integrity,payload,data_bus_err_i
ibex_load_store_unit,Integrity,payload,data_gnt_i
ibex_load_store_unit,Integrity,payload,data_pmp_err_i
ibex_load_store_unit,Integrity,payload,data_rdata_i
ibex_load_store_unit,Integrity,payload,data_req_o
ibex_load_store_unit,Integrity,payload,data_rvalid_i
ibex_load_store_unit,Integrity,payload,data_wdata_o
ibex_load_store_unit,Integrity,payload,data_we_o
ibex_load_store_unit,Integrity,payload,lsu_rdata_o
ibex_load_store_unit,Integrity,payload,lsu_rdata_valid_o
ibex_load_store_unit,Integrity,payload,lsu_wdata_i
ibex_load_store_unit,Integrity,payload,perf_store_o
ibex_load_store_unit,Integrity,payload,store_err_o
ibex_load_store_unit,Integrity,payload,store_resp_intg_err_o
ibex_load_store_unit,Leak,trigger,data_we_o
ibex_load_store_unit,Leak,trigger,lsu_we_i
ibex_load_store_unit,Leak,payload,adder_result_ex_i
ibex_load_store_unit,Leak,payload,addr_incr_req_o
ibex_load_store_unit,Leak,payload,addr_last_o
ibex_load_store_unit,Leak,payload,data_addr_o
ibex_load_store_unit,Leak,payload,data_be_o
ibex_load_store_unit,Leak,payload,data_bus_err_i
ibex_load_store_unit,Leak,payload,data_gnt_i
ibex_load_store_unit,Leak,payload,data_pmp_err_i
ibex_load_store_unit,Leak,payload,data_rdata_i
ibex_load_store_unit,Leak,payload,data_req_o
ibex_load_store_unit,Leak,payload,data_rvalid_i
ibex_load_store_unit,Leak,payload,data_wdata_o
ibex_load_store_unit,Leak,payload,data_we_o
ibex_load_store_unit,Leak,payload,lsu_rdata_o
ibex_load_store_unit,Leak,payload,lsu_rdata_valid_o
ibex_load_store_unit,Leak,payload,lsu_wdata_i
ibex_load_store_unit,Privilege,trigger,addr_incr_req_o
ibex_load_store_unit,Privilege,trigger,addr_last_o
ibex_load_store_unit,Privilege,trigger,data_addr_o
ibex_load_store_unit,Privilege,trigger,data_we_o
ibex_load_store_unit,Privilege,trigger,lsu_we_i
ibex_multdiv_fast,Availability,trigger,ibex_pkg::md_op_e
ibex_multdiv_fast,Availability,trigger,op_a_i
ibex_multdiv_fast,Availability,trigger,op_b_i
ibex_multdiv_fast,Availability,trigger,valid_o
ibex_multdiv_fast,Availability,payload,multdiv_ready_id_i
ibex_multdiv_fast,Availability,payload,valid_o
ibex_multdiv_fast,Covert,trigger,alu_operand_a_o
ibex_multdiv_fast,Covert,trigger,alu_operand_b_o
ibex_multdiv_fast,Covert,trigger,data_ind_timing_i
ibex_multdiv_fast,Covert,payload,data_ind_timing_i
ibex_multdiv_fast,Covert,payload,multdiv_ready_id_i
ibex_multdiv_fast,Covert,payload,multdiv_result_o
ibex_multdiv_fast,Covert,payload,valid_o
ibex_multdiv_fast,DoS,trigger,div_en_i
ibex_multdiv_fast,DoS,trigger,imd_val_we_o
ibex_multdiv_fast,DoS,trigger,mult_en_i
ibex_multdiv_fast,DoS,trigger,multdiv_ready_id_i
ibex_multdiv_fast,DoS,trigger,valid_o
ibex_multdiv_fast,DoS,payload,div_en_i
ibex_multdiv_fast,DoS,payload,imd_val_we_o
ibex_multdiv_fast,DoS,payload,mult_en_i
ibex_multdiv_fast,DoS,payload,multdiv_ready_id_i
ibex_multdiv_fast,DoS,payload,valid_o
ibex_multdiv_fast,Integrity,trigger,data_ind_timing_i
ibex_multdiv_fast,Integrity,trigger,div_sel_i
ibex_multdiv_fast,Integrity,trigger,ibex_pkg::md_op_e
ibex_multdiv_fast,Integrity,trigger,mult_sel_i
ibex_multdiv_fast,Integrity,trigger,op_a_i
ibex_multdiv_fast,Integrity,trigger,op_b_i
ibex_multdiv_fast,Integrity,trigger,operator_i
ibex_multdiv_fast,Integrity,payload,data_ind_timing_i
ibex_multdiv_fast,Integrity,payload,multdiv_result_o
ibex_multdiv_fast,Leak,trigger,imd_val_we_o
ibex_multdiv_fast,Leak,trigger,signed_mode_i
ibex_multdiv_fast,Leak,payload,alu_operand_a_o
ibex_multdiv_fast,Leak,payload,alu_operand_b_o
ibex_multdiv_fast,Leak,payload,data_ind_timing_i
ibex_multdiv_fast,Leak,payload,multdiv_result_o
ibex_multdiv_fast,Privilege,trigger,imd_val_we_o
ibex_multdiv_fast,Privilege,trigger,signed_mode_i
ibex_multdiv_fast,Privilege,payload,signed_mode_i
ibex_multdiv_slow,Availability,trigger,ibex_pkg::md_op_e
ibex_multdiv_slow,Availability,trigger,op_a_i
ibex_multdiv_slow,Availability,trigger,op_b_i
ibex_multdiv_slow,Availability,trigger,valid_o
ibex_multdiv_slow,Availability,payload,multdiv_ready_id_i
ibex_multdiv_slow,Availability,payload,valid_o
ibex_multdiv_slow,Covert,trigger,alu_operand_a_o
ibex_multdiv_slow,Covert,trigger,alu_operand_b_o
ibex_multdiv_slow,Covert,trigger,data_ind_timing_i
ibex_multdiv_slow,Covert,payload,data_ind_timing_i
ibex_multdiv_slow,Covert,payload,multdiv_ready_id_i
ibex_multdiv_slow,Covert,payload,multdiv_result_o
ibex_multdiv_slow,Covert,payload,valid_o
ibex_multdiv_slow,DoS,trigger,div_en_i
ibex_multdiv_slow,DoS,trigger,imd_val_we_o
ibex_multdiv_slow,DoS,trigger,mult_en_i
ibex_multdiv_slow,DoS,trigger,multdiv_ready_id_i
ibex_multdiv_slow,DoS,trigger,valid_o
ibex_multdiv_slow,DoS,payload,div_en_i
ibex_multdiv_slow,DoS,payload,imd_val_we_o
ibex_multdiv_slow,DoS,payload,mult_en_i
ibex_multdiv_slow,DoS,payload,multdiv_ready_id_i
ibex_multdiv_slow,DoS,payload,valid_o
ibex_multdiv_slow,Integrity,trigger,data_ind_timing_i
ibex_multdiv_slow,Integrity,trigger,div_sel_i
ibex_multdiv_slow,Integrity,trigger,ibex_pkg::md_op_e
ibex_multdiv_slow,Integrity,trigger,mult_sel_i
ibex_multdiv_slow,Integrity,trigger,op_a_i
